3.75848973e-01,5.76271026e-01,-1.58013731e-01,7.08294370e-01
-1.91258262e-01,-6.88507802e-01,1.04465857e-01,6.91711044e-01
5.11886908e-01,-7.64859738e-02,-6.86336243e-01,-5.10944469e-01
1.43724777e-01,-6.99323924e-01,1.68451012e-01,6.79642181e-01
7.07594017e-01,2.30082939e-01,6.45293894e-01,1.73113660e-01
-1.71870168e-01,6.46627969e-02,6.45228525e-01,-7.41592556e-01
-8.09341036e-01,1.63372335e-02,5.25753567e-01,2.61310867e-01
3.17737741e-01,8.49947426e-01,3.92400410e-01,-1.50512520e-01
5.00720510e-01,-4.21775125e-01,6.34060964e-01,4.11523277e-01
-3.98800276e-01,8.53554607e-01,-2.52640823e-01,-2.20398476e-01
4.57427469e-01,5.16835923e-01,4.03664642e-01,-6.00579383e-01
3.72147997e-01,-2.46856130e-01,7.95312709e-01,4.09933672e-01
-5.52350525e-02,5.39859765e-02,-3.28672776e-01,-9.41280410e-01
-1.27093318e-01,-6.53262561e-01,6.72388305e-01,3.24020498e-01
1.92023664e-01,-3.66337559e-01,-1.27769466e-01,9.01442549e-01
1.38614628e-01,1.52266980e-01,-8.58468345e-01,4.69715714e-01
-1.55299450e-01,4.11214543e-03,-9.71860537e-01,-1.77065715e-01
-5.20946442e-01,-4.61136531e-01,5.15415344e-01,-5.00314828e-01
3.98932767e-01,6.40884897e-01,-1.54839020e-01,6.37294339e-01
1.51109178e-01,-8.85510927e-01,-1.79023343e-01,4.01231925e-01
3.86229347e-01,-4.18569970e-01,6.78859253e-01,4.63439517e-01
-2.25506832e-01,5.69113666e-01,7.67868810e-01,-1.88769158e-01
5.47702527e-01,-4.46884137e-01,5.08108153e-01,4.92079887e-01
6.08142059e-01,3.77364404e-01,6.34033218e-01,-2.92850168e-01
6.45533385e-02,-5.98335730e-01,2.67816289e-01,7.52397273e-01
-1.79249438e-01,-1.64814848e-01,-8.88947101e-01,3.87915915e-01
6.30972978e-01,-3.48917503e-01,-5.77136446e-01,-3.83462123e-01
-2.13031718e-01,3.57293332e-01,4.24541029e-02,9.08381314e-01
-2.13107907e-01,-1.70388705e-01,1.86887942e-01,9.43729626e-01
4.49153764e-01,-2.59898961e-01,-7.12145198e-01,4.72824114e-01
4.49496745e-01,4.67737722e-01,6.28617185e-01,4.28969154e-01
-4.17573075e-01,-5.35037391e-01,1.30095070e-01,7.22802179e-01
2.45463846e-01,-8.28538869e-01,3.18326200e-01,3.89793887e-01
8.78803792e-01,-2.74773471e-01,3.57698437e-01,1.55741010e-01
3.90338028e-01,8.08080097e-01,-4.13463535e-01,1.53917791e-01
1.04316754e-01,-8.84443301e-01,-4.12238476e-01,1.92191315e-01
-3.97631991e-01,8.21949092e-01,4.05764681e-01,-4.05402552e-02
-3.29760828e-01,4.15777795e-02,4.20200677e-01,-8.44369869e-01
-3.48538407e-01,5.01361112e-01,3.87373612e-01,6.90724040e-01
-6.04502363e-01,5.80327723e-01,2.15884520e-01,5.01189087e-01
-7.50449067e-01,5.85969652e-01,-1.29300028e-02,3.05448162e-01
7.77042368e-02,-8.53900754e-01,-9.05762701e-02,5.06568350e-01
2.99897567e-01,6.79920460e-01,-1.92453216e-01,6.40883279e-01
-6.19408070e-01,-2.92879462e-01,-5.78409605e-01,4.42716154e-01
1.93440316e-01,6.01241070e-01,4.16657709e-01,6.53824421e-01
-1.61039575e-01,9.74934031e-01,1.52966739e-01,1.30792657e-02
1.66004438e-01,-6.35223158e-01,2.63822784e-01,7.06633996e-01
-6.45002869e-01,-1.82699809e-01,-5.26405168e-01,-5.22962406e-01
-3.85461549e-01,5.42062488e-01,5.26693406e-01,5.29321934e-01
4.11468251e-01,-9.73903689e-02,-4.65481885e-01,7.77518880e-01
1.82505415e-01,-5.60366416e-01,-2.13476606e-01,7.79171991e-01
3.78986604e-01,-1.79649918e-01,-2.51509533e-01,-8.72260291e-01
-5.54444677e-01,6.23060246e-01,5.47753324e-01,-6.59797425e-02
-5.08741975e-01,-5.46914785e-01,-6.61358950e-01,-6.83385763e-02
-6.43578022e-01,-1.36549258e-01,6.19107919e-01,-4.28797172e-01
5.29579996e-01,7.97993285e-01,1.50322258e-01,2.45265089e-01
2.58547391e-01,-5.83200888e-01,3.63091856e-01,6.79112859e-01
3.95416511e-01,5.18446489e-01,-6.72459689e-01,3.50224198e-01
3.04634426e-01,-6.14713398e-01,4.72156381e-01,5.53528370e-01
-5.78124436e-01,-7.86426398e-01,2.63417214e-02,2.15897592e-01
2.36663832e-01,-4.91973944e-01,-2.44021422e-01,8.01501974e-01
5.52984107e-01,-7.41759485e-01,1.25556388e-01,3.58101991e-01
6.55752652e-01,4.45402733e-02,-3.04215454e-01,-6.89534322e-01
6.45269939e-01,-3.93496414e-01,6.53901960e-01,3.46338725e-02
3.83351007e-01,-5.53568604e-01,4.30186909e-01,6.01284483e-01
3.69378492e-01,4.65199349e-01,-5.45044619e-01,5.91671749e-01
-5.68114142e-01,-6.68962337e-01,-3.74454766e-01,-2.99197829e-01
-3.03348857e-04,-8.10299149e-01,5.77391368e-01,1.00171880e-01
-5.63673520e-01,-2.48424634e-01,-6.84549667e-01,3.89806514e-01
-5.28694599e-01,-4.65101097e-01,-5.43373268e-01,4.57065074e-01
8.21959943e-01,-5.10932438e-02,5.66886835e-01,-2.02644786e-02
1.67577337e-01,-8.02736981e-01,1.00455757e-01,5.63417977e-01
5.59106987e-01,5.03767499e-01,-4.67051756e-01,4.64198601e-01
-4.56848917e-02,4.44317232e-01,4.62710452e-01,7.65763753e-01
6.21047095e-01,-2.08961512e-01,-6.99480005e-01,-2.85242555e-01
-2.40423451e-01,-1.37811788e-01,4.03947084e-02,9.59985803e-01
-1.53417103e-01,6.20922183e-01,3.73233777e-01,6.72023350e-01
-1.68746162e-01,-4.87403003e-01,-6.03351109e-01,6.08219110e-01
3.09360566e-02,-8.61111620e-01,-2.35270865e-01,4.49641366e-01
