1.41980587e+00,1.20859093e+00,6.32045621e-01
1.51882738e+00,-1.99214791e+00,-1.64442815e+00
2.40844165e+00,2.24562621e+00,-1.64478754e+00
1.12113894e+00,-1.61549362e+00,-6.75876317e-01
1.76618398e+00,-9.85505031e-01,1.45957772e+00
-2.79353445e+00,3.01537361e+00,1.73176327e+00
-2.22408070e+00,1.03441992e+00,5.07434212e-01
2.41796756e+00,-5.29632585e-01,2.63065640e+00
2.43146546e+00,-1.76020775e+00,-5.56659602e-01
-2.82321574e+00,-6.15970255e-01,-2.36947859e+00
1.91430397e+00,-1.71164943e+00,3.05575744e+00
2.99697888e+00,-2.22367669e+00,-8.80286371e-01
-3.07238040e+00,-3.00321102e+00,-2.47450949e+00
1.68908439e+00,-2.88640313e+00,-6.71200603e-01
5.89311855e-01,-6.57822263e-01,-4.88033621e-01
2.99919155e+00,2.75067508e+00,9.73074125e-01
-3.09224528e+00,-2.83342297e+00,-3.68097613e-01
-2.17846512e+00,1.62675954e+00,2.45896655e+00
1.99434310e+00,1.22382036e+00,1.17666693e+00
2.52156485e+00,-7.16151361e-01,-2.56494537e+00
2.60209259e+00,-1.99259396e+00,-8.43794234e-01
-1.82627195e+00,3.00975395e+00,5.83996819e-01
1.56334003e+00,-1.48579580e+00,1.24475315e-01
1.76830578e+00,-1.44571073e+00,2.36285509e+00
-6.80958863e-01,-1.20811589e+00,1.16350441e+00
1.72925247e-01,-4.62911571e-01,-2.35950912e+00
1.11546843e+00,1.66128938e+00,-3.11608462e+00
-4.99356651e-01,7.30450561e-01,-1.00994845e-01
2.64072558e+00,-2.89722054e+00,-2.68778544e+00
1.04485746e+00,4.04927801e-01,-1.73406175e+00
1.40958182e+00,-1.64574552e-01,1.80389910e+00
1.67639213e+00,-2.41436126e+00,-2.12577188e+00
5.97978559e-01,-2.21063194e+00,2.68842506e-01
3.03111810e+00,-7.95595477e-01,-5.59614810e-01
7.31384250e-01,2.53321508e+00,-6.60711022e-01
2.22196354e+00,-2.56770110e-01,-2.77909837e+00
-8.08700470e-01,2.88266305e+00,7.89842384e-01
-2.49193539e+00,2.93316954e+00,2.28847496e+00
-3.50787366e-01,1.29656450e+00,7.55344750e-01
7.20949953e-01,2.13928932e+00,2.01885404e+00
5.27440864e-01,2.79620646e+00,1.90984035e+00
-4.60627318e-01,-2.12362639e+00,4.41704949e-01
2.27610268e+00,1.40895225e+00,1.56248129e+00
-1.28714778e+00,-1.35066184e+00,-7.52980362e-01
1.30880771e+00,6.75151250e-01,1.66083315e+00
-2.99327656e-01,3.06675257e+00,3.16113239e-01
2.51139265e+00,-1.74228356e+00,-1.89140148e+00
-1.68698044e+00,-2.63182389e+00,-2.01999986e+00
-2.18612416e+00,1.77167697e+00,-7.75535140e-01
8.49477717e-01,2.33738870e-01,-9.72793749e-01
1.04286973e+00,-9.19539177e-01,-1.08910308e+00
2.41961160e+00,2.61332203e+00,-2.78364365e+00
-1.09310582e+00,2.58866707e+00,1.11252746e+00
-1.42569958e+00,-2.50037539e+00,-9.39404175e-01
-1.90822781e+00,1.98857521e+00,2.07529937e+00
2.60206412e+00,2.34364048e-01,1.90470658e+00
2.77075447e+00,-1.77177664e+00,-1.85555932e+00
-1.22859357e+00,1.10831540e+00,-3.00440152e+00
-1.33418484e+00,-1.31790396e+00,2.50777378e+00
3.11043534e-01,-2.82732766e+00,-1.31750269e+00
-2.14858129e+00,-2.40315400e+00,2.13720495e+00
-2.86533827e-01,-2.40723235e+00,1.39208794e+00
1.71579390e+00,2.79727327e+00,-2.60902039e+00
1.27651203e+00,-2.08406702e+00,1.22841363e+00
-1.62384337e-01,-1.47620519e+00,1.38979886e+00
2.90805474e+00,1.87812149e+00,1.48152995e+00
-9.99527588e-01,-3.11642806e+00,-1.39437302e+00
-1.89374174e+00,-1.62705006e-01,3.02359586e+00
-3.90772579e-01,-1.30697341e+00,-1.80550811e+00
-1.93032783e+00,-1.59446293e+00,2.09478577e-01
2.50586835e-01,-1.94759915e+00,2.84661834e+00
3.06188350e+00,-1.21745318e+00,-2.67441456e+00
2.79133016e+00,1.42897455e+00,1.16218630e+00
5.16369417e-01,8.07790291e-01,1.31185205e+00
2.72821313e+00,1.72568001e+00,-1.12960122e+00
2.63222847e+00,-2.89389653e+00,-2.99269229e+00
-2.18601727e+00,1.89132399e+00,-1.41240475e+00
-2.45582169e+00,-2.22007189e+00,1.22805987e+00
-7.28885249e-01,-2.27854706e+00,4.19592372e-01
-5.91204688e-01,-2.29004054e+00,-8.26788174e-01
9.58371530e-01,-2.00968585e+00,1.74951131e+00
-2.25401905e-01,2.89442292e+00,-3.05648936e+00
-9.36201451e-01,-1.40615495e+00,1.92396380e+00
8.23783134e-01,1.17230683e+00,-3.02833495e+00
2.18682344e+00,2.94667225e-01,1.30500650e+00
-2.79975211e+00,-2.42706100e-01,-1.29430530e+00
-3.10346610e+00,-1.31102920e+00,-2.18893301e+00
-1.36841005e+00,1.46517721e+00,-1.71620375e+00
-2.30439347e+00,1.57367551e+00,-1.65949544e+00
-8.58669772e-01,-4.62954523e-03,-2.19326274e-01
-9.85708923e-02,-4.33167065e-01,4.09226330e-01
-7.52352333e-01,3.03550714e+00,9.82616459e-01
9.95284537e-01,-3.07903313e+00,-9.89332426e-01
-1.42769915e+00,-7.55869580e-02,1.15529149e+00
2.45659671e+00,1.68904029e+00,3.56472565e-01
9.93790016e-01,1.26201050e+00,-2.97356498e+00
2.06973004e+00,-2.25839460e-01,-7.90569175e-01
6.33548588e-01,1.95297489e+00,-2.79676168e+00
7.85072659e-01,3.12756621e+00,-1.93850461e+00
-1.40508720e+00,-1.02024987e+00,1.99730521e+00
2.52872451e+00,-1.27396353e+00,2.92480651e+00
-7.84872715e-01,1.27305180e+00,1.42931026e+00
2.85987606e+00,1.62257119e+00,1.62808127e+00
1.71628032e+00,-2.33272576e+00,-5.41755212e-02
-2.07792765e+00,-2.15337113e+00,-5.64506329e-01
1.98987662e+00,1.44431495e+00,7.62578423e-01
-2.35927802e+00,1.63783972e+00,3.08772811e+00
2.37291741e+00,-2.92111082e+00,-6.14233899e-01
1.24720632e+00,6.47640254e-01,2.09632948e+00
-2.53486991e+00,-1.74688845e+00,1.08828092e+00
-2.39667506e+00,-5.37371254e-01,1.21877074e+00
-3.07655432e+00,-3.10029585e-01,1.06099765e+00
-2.83266792e+00,5.20343683e-02,3.09276249e-01
-2.23326544e+00,-5.25275611e-01,-2.91211088e+00
1.68542916e-01,-5.30767702e-01,2.84782184e+00
6.73972040e-01,2.99830611e+00,-1.50307426e+00
2.66759890e+00,1.21435335e-01,-2.14258935e+00
-1.10505146e+00,-5.72020330e-01,-1.75821070e+00
1.38008978e+00,-2.80362921e-01,-1.31294174e+00
-1.38205678e+00,1.59550869e+00,1.61045985e+00
1.92165473e+00,1.15824792e+00,-1.00238608e+00
8.50829588e-01,-9.78462375e-02,3.60159130e-01
2.18066991e+00,2.83445674e-02,2.76648485e+00
4.24055650e-01,-2.65356274e+00,-1.60420010e+00
-1.69846212e+00,-2.10467569e-01,-1.64953099e+00
-1.69720487e+00,-2.79057897e+00,9.16618766e-01
2.07063187e+00,1.11969600e+00,-6.53408952e-01
-2.47668148e+00,-2.36985550e+00,6.34285273e-01
7.67474403e-01,-1.52989539e-01,-2.05219218e+00
-1.43936790e+00,1.97838283e+00,-1.85111796e+00
-3.82566071e-01,-1.39421508e+00,2.41174794e+00
-2.83725731e+00,-2.17465441e+00,2.16501197e+00
-2.27137550e+00,-2.06948719e+00,1.14991011e+00
6.71252263e-02,5.67908424e-01,-2.74174517e+00
-2.04235269e+00,-4.88404755e-01,8.45209822e-01
-2.90745379e+00,1.71250566e+00,-1.43048142e+00
4.83049617e-01,-6.91677025e-01,6.33122662e-01
-8.74566035e-01,3.23816506e-01,1.28957018e+00
6.31214586e-01,7.27665012e-03,9.27851611e-01
-6.51493818e-01,-1.75337971e-01,-7.57771907e-01
-1.72211695e+00,-2.63766866e+00,-1.38851332e+00
-3.12236517e-01,1.86713048e+00,-9.55887196e-01
6.49493364e-01,-1.86742617e+00,2.19293053e+00
1.48798810e+00,1.67296203e+00,1.95772277e+00
-2.92122166e+00,-9.62119114e-01,-2.13946253e+00
-2.20309602e-01,1.14278608e+00,-1.48753628e+00
-2.88971820e+00,-6.96058143e-01,2.33683190e+00
2.70244861e+00,2.73882814e+00,-1.16863655e+00
4.99471093e-02,-2.22584044e+00,6.02483093e-01
-1.89954075e+00,2.79579922e+00,-1.06970662e+00
2.56600233e+00,1.65142311e+00,2.67475408e+00
-5.74146244e-01,1.37019387e+00,4.76390524e-01
-1.47018797e+00,-4.84717000e-01,-1.13866230e+00
-2.30713861e-01,1.46834556e+00,2.82503197e+00
3.06522312e+00,-1.53669713e+00,-1.58465433e+00
2.89989249e+00,3.37557637e-01,-5.85365546e-01
-1.00923254e+00,2.85798162e+00,-1.71193295e+00
-4.68015343e-01,-1.38973200e+00,2.88729065e+00
9.91756195e-01,-4.61934868e-01,-1.37606519e+00
-2.86577461e+00,-5.16117993e-01,2.53408049e+00
4.36089792e-01,-2.69780906e-01,3.18095730e-01
-3.35270408e-01,-2.01315596e+00,2.21880095e+00
-2.22151950e+00,-2.73814211e+00,-1.00713723e+00
2.94829596e+00,-2.61319251e+00,-1.39453226e+00
2.77837810e+00,2.74382080e+00,-2.83948526e+00
-2.51103849e+00,-1.98509874e+00,-1.88206361e+00
-1.32477877e+00,2.23122591e+00,-2.93344707e-01
-3.07871763e+00,-2.78550803e+00,-1.13670085e+00
-3.11857736e-01,-6.58449528e-01,2.21650021e+00
-2.22460960e+00,7.02768654e-01,-1.16985816e+00
-2.23678557e+00,-5.22228316e-01,2.90206067e+00
-1.14564931e+00,-2.51113253e+00,1.54237821e+00
2.89284922e+00,1.39074195e+00,-1.83943630e+00
2.19771120e+00,2.93388318e-01,-2.50100277e+00
-7.66623174e-01,-4.49982530e-02,-1.60870853e+00
-2.42216836e+00,-3.00458900e+00,-2.75789961e+00
-1.71064329e+00,1.53395221e+00,-3.11666895e+00
1.41639665e+00,1.96635965e+00,2.49087467e+00
-2.96647694e-01,-4.91406766e-01,1.22360224e-01
-7.82078692e-01,2.02822520e+00,1.29953203e+00
-8.94506375e-01,-5.05344208e-02,-5.74719660e-01
-1.09439087e+00,-3.59965251e-01,1.85188443e+00
-1.85705947e+00,7.46290545e-01,2.62845457e+00
-8.28900956e-01,-8.38015100e-01,-2.78074489e+00
-5.88161052e-01,6.68126234e-01,1.77870207e-01
-3.21914966e-01,-2.20490614e+00,-1.99265871e+00
-3.04710603e+00,9.38429017e-01,-1.09939675e+00
2.05190713e+00,-2.70711834e+00,-1.83091330e+00
1.83642113e+00,-1.00455010e+00,-1.52409971e+00
2.71795235e+00,-9.56744978e-01,-2.49481975e+00
-2.15686700e+00,-2.56957025e+00,-1.83530199e+00
4.87550111e-01,2.55322816e+00,-7.18059091e-01
-3.08606065e+00,2.30977511e+00,-9.85318950e-01
2.94699005e+00,2.15859188e-02,1.40228581e+00
-2.30548417e-01,1.42190595e+00,2.13760810e+00
2.42561881e+00,-8.47627871e-01,-1.00145111e+00
2.02827373e-01,1.10394414e+00,3.04239043e+00
1.97704451e+00,-2.87237041e+00,8.50817834e-01
-8.21352218e-02,1.26019199e+00,2.20047095e+00
-9.79570490e-01,9.64526187e-03,-2.25426075e+00
-1.94656351e+00,2.71013314e+00,-2.95380890e+00
1.06773944e-03,2.77790035e+00,2.47903956e+00
-2.66778989e+00,-7.85049710e-01,-1.19314546e+00
1.06548146e-01,9.85739045e-01,2.47212117e+00
3.01737951e-01,1.35622069e+00,-2.75829458e+00
1.87391695e+00,3.04228753e+00,-1.90983936e+00
-1.80229051e+00,-2.78300064e+00,2.13978126e+00
2.92448215e+00,-2.92194715e+00,-9.89073139e-01
-2.31933001e+00,2.37746646e+00,2.13777181e+00
1.49871541e+00,2.52529467e+00,2.33210959e+00
-1.20562785e+00,1.95601659e+00,1.24848709e-01
-1.52111862e+00,-1.17090893e+00,-2.35031150e+00
1.00861119e+00,1.35501913e+00,2.40734600e+00
1.21886827e+00,-1.62496412e+00,-2.81699044e+00
-2.89296568e+00,-8.60579694e-01,1.12005223e+00
-1.33452297e+00,1.18521626e-01,-9.98053327e-02
2.97370718e+00,-2.49251778e+00,2.22440394e+00
-1.87275657e+00,6.22837987e-01,1.28038941e+00
-3.12050445e+00,1.22000108e+00,1.14409990e+00
2.20391190e+00,6.73511801e-01,-1.29854722e+00
-1.91302777e+00,1.12047301e+00,-8.15351212e-01
2.45502117e+00,2.71331951e-02,-1.70067452e+00
2.24018736e-01,-2.35885692e+00,5.98677777e-01
-1.02677123e+00,-2.47865567e-01,1.96444132e+00
2.64388027e+00,-1.57121353e+00,1.42651163e+00
3.58661048e-01,-5.69398721e-01,1.33721725e+00
-9.60109674e-01,2.21099159e+00,-4.96402669e-01
2.13647177e+00,9.51418976e-01,-3.11683861e+00
-1.54134159e+00,1.95283110e+00,2.70487260e+00
1.07496882e+00,3.65217772e-01,-1.24846094e+00
-1.62363799e+00,-3.06908959e+00,3.08492316e+00
-9.64358297e-01,1.93405255e+00,2.67316558e+00
2.75217928e+00,2.97285504e+00,-4.78072384e-01
1.73956748e+00,3.05631219e+00,9.59132787e-01
-2.23207678e+00,-7.20316765e-01,-2.83873080e+00
-2.72934603e+00,-2.85851282e+00,-2.39473745e-02
1.30074845e+00,6.71260612e-01,-2.43491798e+00
3.03705920e+00,-2.99195456e+00,7.12934184e-01
1.13071398e+00,6.62322499e-01,3.05977636e+00
1.64754023e+00,-2.91094538e+00,8.09858369e-01
-2.49960166e+00,-1.30760395e+00,-2.09647058e+00
-1.49254354e+00,-7.00418656e-01,1.96111645e+00
-5.58229043e-01,3.07465757e+00,3.09398393e+00
-3.10921331e+00,2.67225706e+00,-2.37280295e+00
1.45107224e+00,1.22064043e+00,2.32054195e+00
2.25612584e+00,1.29804898e-01,4.90507575e-01
-1.05722154e+00,-3.91148500e-01,-5.58524146e-01
1.61775036e+00,2.60125197e+00,-2.88614488e+00
3.05087758e+00,4.02228675e-02,2.78941720e+00
-2.72610195e+00,-1.71134329e+00,7.27852952e-01
1.56193738e+00,-5.12331409e-01,1.68269378e+00
2.09582290e+00,-6.54511742e-01,2.44977067e+00
2.06145870e-01,-3.74028333e-01,2.90150732e+00
2.32587748e+00,-6.85410329e-01,5.97865495e-01
1.65153991e+00,3.08853121e+00,-1.37254118e+00
2.00470382e+00,-1.91551331e-01,4.91062524e-01
1.95585497e+00,-2.04013688e+00,2.53057610e+00
4.09860769e-01,1.61494484e+00,2.77733574e+00
1.91596199e+00,2.38055875e+00,2.37004717e+00
1.94203551e+00,1.06313215e+00,1.67704230e+00
-1.07002041e+00,-1.98720633e+00,9.33521801e-01
-6.39566934e-01,-2.94425884e+00,-1.60924652e+00
1.04944716e+00,2.37126073e-01,1.86525498e+00
2.59327559e+00,-1.45586389e+00,1.30117718e+00
2.33324859e+00,-1.07482039e+00,1.13178635e+00
-1.14422252e+00,5.48586316e-01,-8.75663390e-01
1.77987574e+00,-3.02358131e-01,-3.06446529e+00
1.78980927e+00,6.55460994e-01,-8.02030436e-01
2.10475461e+00,-1.31166554e+00,2.35464478e+00
1.83778533e+00,2.14817999e+00,2.29331172e+00
4.52352914e-01,-2.77776071e+00,-2.91278166e+00
9.50083130e-01,-2.83766671e+00,-1.71577421e+00
2.97484216e+00,1.30956150e+00,-2.93406966e+00
2.72242159e+00,-1.81476039e+00,1.27517623e+00
9.14246382e-01,-2.76092900e+00,3.79298694e-01
-1.89659246e+00,-1.26622642e+00,-2.66802443e+00
-1.75734409e+00,-1.17548816e+00,-2.45073140e-01
8.13654593e-01,-2.06617589e+00,-6.28552615e-01
-3.75022584e-01,-8.78957259e-01,1.03638940e+00
-1.62144598e+00,-6.82574810e-01,1.65443397e+00
4.01466184e-01,2.92023037e+00,3.64253968e-01
1.64173229e+00,2.14881464e+00,2.04764776e+00
-2.97035921e+00,-1.92199285e+00,-2.69931017e+00
9.84789072e-01,-6.98908290e-01,-1.66588375e+00
3.57059363e-01,-1.01965996e+00,-4.24955759e-01
-1.93062408e+00,2.11119900e-01,1.40559918e+00
4.84796405e-01,2.96157867e-02,6.98094683e-01
2.00319324e+00,3.03598530e+00,2.85730277e+00
-9.52967223e-01,-7.29622406e-01,-3.02277087e+00
3.05408333e+00,3.86823775e-01,-1.15411726e+00
1.95882542e+00,3.53461208e-01,1.64873570e+00
-2.73756189e+00,7.63248261e-01,3.05452923e+00
1.97276664e+00,-2.74630079e+00,1.06453352e+00
2.55885260e+00,1.09747711e+00,1.93586688e+00
-2.11874257e+00,1.50500052e+00,2.01074097e+00
-2.41244634e+00,-1.83207326e+00,-2.18422834e+00
-1.87431267e+00,2.94508824e+00,-2.05313944e+00
-5.01882560e-01,2.63349618e+00,2.91376840e+00
2.98794743e+00,2.87769096e+00,-9.30704016e-01
-2.13253180e-01,3.09762013e-01,9.33684219e-01
3.38623437e-01,-1.76188708e+00,-8.41603790e-01
3.65299828e-01,-8.20305102e-01,3.55019469e-01
2.10759902e+00,-2.65233579e+00,-5.23627444e-01
8.39724885e-01,-1.53876355e+00,1.71464796e+00
-7.13711629e-01,-6.39954790e-02,2.89062687e+00
-2.28182661e+00,-3.03236445e+00,-1.08611707e+00
-1.31940495e-01,-3.12800942e+00,-2.57790622e+00
7.65012168e-01,1.55490272e+00,-3.10559175e+00
-8.05519515e-01,-2.40520829e+00,8.29555587e-01
-9.32218461e-01,1.07519683e+00,2.12911414e+00
-2.12652191e+00,4.14995418e-01,-1.99961085e+00
2.18049649e+00,2.75933481e+00,5.05083453e-01
-6.29574302e-01,-3.11035240e+00,-1.81181259e+00
-2.06733514e+00,-2.10658033e+00,-1.61945791e+00
-1.76523602e+00,2.37945388e+00,-5.79998491e-01
-5.14060121e-01,1.05816489e+00,-1.66978972e+00
-2.04697447e+00,-1.74700161e-01,-4.16821564e-01
-5.26812419e-01,9.40590253e-01,-1.75390144e+00
-1.43424234e+00,1.83369743e+00,-2.67302279e+00
1.23817605e+00,-2.13655347e+00,-4.06601994e-01
-1.56354842e+00,-7.14620905e-01,7.96606154e-01
-1.63760812e+00,-9.68946411e-01,-2.38912504e+00
2.45391798e+00,-2.07475329e+00,-1.90575042e+00
9.91132883e-01,1.45702327e-01,-2.51698723e+00
-2.23370544e+00,-2.18809446e+00,-1.74400856e+00
1.96712188e+00,-2.27802490e+00,2.60879374e+00
2.56368718e+00,-2.01105233e-01,-1.54183621e+00
1.49700705e+00,9.11481368e-01,1.42009807e+00
-2.13334452e+00,2.21558756e+00,1.04338927e+00
-2.50927159e+00,-1.04924795e-01,7.66961875e-01
-1.83876499e+00,2.78095641e+00,5.15247886e-01
1.19496249e+00,-1.25449866e-02,5.67508427e-01
-2.72065953e+00,6.93599129e-01,-1.20955056e+00
2.00176377e-01,2.37045062e+00,2.51522460e+00
8.01842618e-01,1.83343003e+00,-2.94465624e+00
-2.62742726e+00,-1.78346660e+00,1.24019268e+00
2.76589598e+00,-2.81207049e+00,-2.24651731e+00
2.28548246e-01,1.84530961e+00,5.26542213e-02
3.62332201e-03,3.01891754e+00,2.46561963e+00
-1.99459835e+00,-2.53924728e+00,-3.13840930e+00
-5.88838608e-01,-2.49033578e-01,-1.74238501e+00
2.48295833e+00,2.37944881e+00,1.22291058e+00
-5.85397833e-01,-2.89512901e+00,-2.31826224e+00
2.07232664e-02,-1.72577026e+00,1.86290681e+00
